Word,Count pos,Count neg
nevertheless,0.7263157894736842,0.2736842105263158
new,0.68,0.32
newbern,0.25,0.75
newly,0.5777777777777777,0.4222222222222222
next,0.4396887159533074,0.5603112840466926
nibble,0.0,1.0
nibelungenlied,1.0,0.0
nice,0.6259168704156479,0.3740831295843521
nicely,0.7012987012987013,0.2987012987012987
nickleby,1.0,0.0
nicky,0.9423076923076923,0.057692307692307696
niebelungenlied,1.0,0.0
nietszchean,1.0,0.0
nietzschean,1.0,0.0
nigh,0.0,1.0
nightly,0.3333333333333333,0.6666666666666666
nightmarish,0.6521739130434783,0.34782608695652173
nightprior,0.0,1.0
nightwhere,0.0,1.0
nihilistic,0.4,0.6
nihilistically,1.0,0.0
nikelodean,0.0,1.0
nilly,0.5,0.5
nimble,0.6666666666666666,0.3333333333333333
ninth,0.42857142857142855,0.5714285714285714
nite,0.6666666666666666,0.3333333333333333
nitrous,1.0,0.0
nitty,0.5,0.5
niven,0.36363636363636365,0.6363636363636364
noble,0.5370370370370371,0.46296296296296297
nocturnal,1.0,0.0
noirest,0.0,1.0
noirish,0.9285714285714286,0.07142857142857142
noite,0.0,1.0
nomadic,0.75,0.25
nominal,0.25,0.75
nominally,0.5,0.5
nonchalantly,0.3333333333333333,0.6666666666666666
nondenominational,0.0,1.0
nonetheless,0.5,0.5
nonfictional,0.0,1.0
nonflammable,0.0,1.0
nonintentional,0.0,1.0
nonproportionally,1.0,0.0
nonreligious,0.0,1.0
nonsensical,0.23529411764705882,0.7647058823529411
nonverbal,1.0,0.0
noose,0.5714285714285714,0.42857142857142855
nordic,0.5,0.5
normal,0.6329787234042553,0.3670212765957447
normally,0.46258503401360546,0.5374149659863946
normative,0.2,0.8
northern,0.59375,0.40625
northwest,0.47058823529411764,0.5294117647058824
northwestern,1.0,0.0
nortonanother,0.0,1.0
norway,0.875,0.125
norwegian,0.5263157894736842,0.47368421052631576
nose,0.27419354838709675,0.7258064516129032
nosedive,0.0,1.0
not,0.45985401459854014,0.5401459854014599
notable,0.5,0.5
notably,0.5405405405405406,0.4594594594594595
notary,0.0,1.0
noteven,0.0,1.0
noteworthily,0.0,1.0
noteworthy,0.5333333333333333,0.4666666666666667
nother,0.0,1.0
noticeable,0.5925925925925926,0.4074074074074074
noticeably,0.46153846153846156,0.5384615384615384
noticedthat,0.0,1.0
notorious,0.68,0.32
notoriously,0.625,0.375
nottherefore,1.0,0.0
novelistic,1.0,0.0
noway,1.0,0.0
nowhere,0.22535211267605634,0.7746478873239436
noxious,0.0,1.0
nuanced,0.75,0.25
nuclear,0.5166666666666667,0.48333333333333334
nullified,0.0,1.0
numbered,0.0,1.0
numbingly,0.14285714285714285,0.8571428571428571
numerous,0.5409836065573771,0.45901639344262296
nutritional,0.6666666666666666,0.3333333333333333
nutty,0.6666666666666666,0.3333333333333333
nwhere,1.0,0.0
nyily,1.0,0.0
nymphomaniacal,0.0,1.0
nyree,1.0,0.0
oafish,1.0,0.0
obediently,0.0,1.0
obese,0.4,0.6
objectionable,0.4,0.6
objectively,0.625,0.375
objectivistic,1.0,0.0
obligingly,0.3333333333333333,0.6666666666666666
oblivious,0.4117647058823529,0.5882352941176471
obliviously,1.0,0.0
obnoxious,0.16901408450704225,0.8309859154929577
obnoxiously,0.25,0.75
obrian,0.6666666666666666,0.3333333333333333
obscenely,0.0,1.0
obscuringly,1.0,0.0
obsequious,0.0,1.0
observantly,1.0,0.0
observational,1.0,0.0
obsessive,0.7391304347826086,0.2608695652173913
obsessively,0.6666666666666666,0.3333333333333333
obtrusive,0.75,0.25
obtrusively,1.0,0.0
obviosly,1.0,0.0
obvious,0.3880597014925373,0.6119402985074627
obviously,0.3797709923664122,0.6202290076335878
obviusly,1.0,0.0
ocassionally,0.0,1.0
occaisional,0.5,0.5
occasional,0.5352112676056338,0.4647887323943662
occasionally,0.5221238938053098,0.4778761061946903
occastional,0.0,1.0
occupational,1.0,0.0
oceanbroadway,0.0,1.0
oceanic,0.0,1.0
octavian,0.0,1.0
octogenarian,0.0,1.0
oddly,0.43243243243243246,0.5675675675675675
odious,0.25,0.75
odlly,0.0,1.0
offencive,0.5,0.5
offensive,0.23232323232323232,0.7676767676767676
offensively,0.0,1.0
offhighly,1.0,0.0
officially,0.47368421052631576,0.5263157894736842
officious,1.0,0.0
offshore,1.0,0.0
ofonly,0.0,1.0
often,0.6071428571428571,0.39285714285714285
oftenly,1.0,0.0
oily,1.0,0.0
oirish,1.0,0.0
ojibway,1.0,0.0
okfinally,0.0,1.0
okish,0.0,1.0
old,0.6074766355140186,0.3925233644859813
oldfish,1.0,0.0
oldish,0.0,1.0
oleary,1.0,0.0
olive,0.9411764705882353,0.058823529411764705
olympian,1.0,0.0
ominous,0.4827586206896552,0.5172413793103449
ominously,0.0,1.0
onanyway,0.0,1.0
once,0.5822429906542056,0.4177570093457944
onecertainly,1.0,0.0
oneeven,1.0,0.0
onemaybe,0.0,1.0
onereally,0.0,1.0
ongive,0.0,1.0
only,0.4048573719784626,0.5951426280215374
onthere,0.0,1.0
open,0.4585987261146497,0.5414012738853503
openly,0.5,0.5
operatic,0.8823529411764706,0.11764705882352941
operatically,1.0,0.0
operative,0.3333333333333333,0.6666666666666666
opinionthere,0.0,1.0
opportunistic,0.6666666666666666,0.3333333333333333
opportunistically,0.0,1.0
oppressive,0.5882352941176471,0.4117647058823529
opprobrious,0.0,1.0
optic,0.0,1.0
optical,1.0,0.0
optically,0.0,1.0
optimal,0.0,1.0
optimally,1.0,0.0
optimistic,0.6470588235294118,0.35294117647058826
optimistically,0.0,1.0
optional,0.6666666666666666,0.3333333333333333
opulently,1.0,0.0
oral,0.2,0.8
orally,0.0,1.0
orchestral,0.7058823529411765,0.29411764705882354
orderly,0.6666666666666666,0.3333333333333333
ordinarily,1.0,0.0
ordinary,0.7203389830508474,0.2796610169491525
oreilly,0.0,1.0
oreily,0.0,1.0
organic,0.2,0.8
organically,0.5,0.5
orgasmic,0.5,0.5
orginal,0.5,0.5
oriental,0.6666666666666666,0.3333333333333333
original,0.3403122782114975,0.6596877217885024
originally,0.592,0.408
originalthere,0.0,1.0
origonal,0.0,1.0
oringinally,1.0,0.0
orkly,1.0,0.0
ostensibly,0.75,0.25
ostentatious,0.0,1.0
ostern,1.0,0.0
other,0.543988728866625,0.4560112711333751
otherwise,0.4276094276094276,0.5723905723905723
otherworldly,0.2,0.8
ouch,0.0,1.0
outbackbadly,0.0,1.0
outburst,0.5,0.5
outlandish,0.6,0.4
outlandishly,0.0,1.0
outrageous,0.5961538461538461,0.40384615384615385
outrageously,0.5555555555555556,0.4444444444444444
outstanding,0.8142076502732241,0.18579234972677597
outstandingly,1.0,0.0
outwardly,0.8333333333333334,0.16666666666666666
oven,0.25,0.75
overactive,0.0,1.0
overaggressive,0.0,1.0
overal,1.0,0.0
overall,0.5756172839506173,0.4243827160493827
overanxious,0.0,1.0
overdrive,0.3333333333333333,0.6666666666666666
overdue,0.0,1.0
overlong,0.13793103448275862,0.8620689655172413
overlookable,0.0,1.0
overly,0.5338983050847458,0.4661016949152542
overprotective,1.0,0.0
overseas,0.4,0.6
overtly,0.6153846153846154,0.38461538461538464
overwhelmed,0.8333333333333334,0.16666666666666666
overwhelmingly,0.25,0.75
overzealous,0.3333333333333333,0.6666666666666666
pacifical,0.0,1.0
pacifistic,1.0,0.0
pacingly,0.0,1.0
painfully,0.2358490566037736,0.7641509433962265
painlessly,0.0,1.0
painstakingly,0.3333333333333333,0.6666666666666666
painterly,1.0,0.0
palatable,0.4,0.6
palatial,0.0,1.0
paleolithic,0.0,1.0
palestinian,0.5223880597014925,0.47761194029850745
palpable,0.9230769230769231,0.07692307692307693
palpably,1.0,0.0
panamanian,1.0,0.0
pappy,1.0,0.0
parable,0.7142857142857143,0.2857142857142857
paradorian,1.0,0.0
paradoxical,0.6666666666666666,0.3333333333333333
paradoxically,0.0,1.0
paralytic,0.0,1.0
paramilitarian,0.0,1.0
paramilitary,0.0,1.0
parasitic,1.0,0.0
pardonable,0.0,1.0
parentingwhere,1.0,0.0
parisian,0.9090909090909091,0.09090909090909091
parlous,1.0,0.0
partial,0.5384615384615384,0.46153846153846156
partially,0.4827586206896552,0.5172413793103449
particualrly,0.0,1.0
particular,0.6072423398328691,0.39275766016713093
particularly,0.5984990619136961,0.40150093808630394
particullary,1.0,0.0
partly,0.5172413793103449,0.4827586206896552
partnerasian,1.0,0.0
pascal,1.0,0.0
pascual,1.0,0.0
pasqual,1.0,0.0
passable,0.2702702702702703,0.7297297297297297
passably,0.3333333333333333,0.6666666666666666
passionately,0.875,0.125
passively,0.4,0.6
pastoral,0.6666666666666666,0.3333333333333333
patently,0.1,0.9
paternalistic,1.0,0.0
paternally,0.0,1.0
pathetic,0.11158798283261803,0.8884120171673819
pathetically,0.0,1.0
pathological,0.0,1.0
patiently,0.2,0.8
patriotic,0.6,0.4
patronisingly,0.0,1.0
pavlovian,1.0,0.0
paxtonkimberly,1.0,0.0
peacefully,0.3333333333333333,0.6666666666666666
pearly,0.0,1.0
peckingly,0.0,1.0
peculiarly,0.0,1.0
pedantic,0.6666666666666666,0.3333333333333333
pedestrian,0.23333333333333334,0.7666666666666667
peerlessly,1.0,0.0
pelly,0.0,1.0
pendulous,1.0,0.0
penitentiary,0.6666666666666666,0.3333333333333333
peppy,1.0,0.0
perceptible,0.0,1.0
pere,0.5,0.5
perfectincredible,1.0,0.0
perfectionistic,1.0,0.0
perfectly,0.7358490566037735,0.2641509433962264
perfetic,0.0,1.0
perhaps,0.4977578475336323,0.5022421524663677
perilous,0.625,0.375
perilously,0.0,1.0
periodical,1.0,0.0
periodically,0.375,0.625
peripheral,0.6666666666666666,0.3333333333333333
permanently,0.625,0.375
permissable,0.0,1.0
pernicious,0.25,0.75
perniciously,0.0,1.0
perpetual,0.7,0.3
perpetually,0.7272727272727273,0.2727272727272727
persevere,0.5,0.5
persistently,1.0,0.0
personable,0.6,0.4
personal,0.6453900709219859,0.3546099290780142
personally,0.6284153005464481,0.37158469945355194
persuasively,0.5,0.5
pertfectly,1.0,0.0
peruvian,0.0,1.0
pervasively,1.0,0.0
perversely,0.5,0.5
pervious,1.0,0.0
pessimistic,0.4444444444444444,0.5555555555555556
peterbogdanovichian,0.0,1.0
phantasmagorical,1.0,0.0
phenomenally,0.5,0.5
philadelphiahere,1.0,0.0
philly,0.038461538461538464,0.9615384615384616
philosophical,0.4,0.6
philosophically,0.0,1.0
phlegmatic,1.0,0.0
phonetically,1.0,0.0
phosphorous,0.0,1.0
photographic,0.5,0.5
phrasesprobably,1.0,0.0
physcological,0.0,1.0
physical,0.6916666666666667,0.30833333333333335
physically,0.5483870967741935,0.45161290322580644
physicistnaturally,1.0,0.0
physiological,1.0,0.0
physiologically,1.0,0.0
pian,1.0,0.0
pictureespecially,0.0,1.0
picturesquely,1.0,0.0
piere,1.0,0.0
pilotable,0.0,1.0
pinobrian,0.0,1.0
pious,0.25,0.75
pitiable,0.5,0.5
pitifully,0.0,1.0
placesbeverly,1.0,0.0
plagiaristic,1.0,0.0
plainly,0.4,0.6
planetary,0.0,1.0
plansespecially,1.0,0.0
plausible,0.42857142857142855,0.5714285714285714
plausibly,1.0,0.0
playfully,0.3333333333333333,0.6666666666666666
playgenerally,1.0,0.0
pleasantly,0.7692307692307693,0.23076923076923078
pleased,0.7380952380952381,0.2619047619047619
pleasingly,0.8,0.2
pleasurable,0.42857142857142855,0.5714285714285714
plesantly,1.0,0.0
pliable,1.0,0.0
plotridiculous,0.0,1.0
plural,1.0,0.0
poetic,0.8541666666666666,0.14583333333333334
poetical,0.2857142857142857,0.7142857142857143
poetically,1.0,0.0
poignantly,0.75,0.25
pointedly,0.75,0.25
pointlessly,0.1,0.9
pointreally,0.0,1.0
poisonous,0.25,0.75
polemical,1.0,0.0
policemenspiesextravagantly,0.0,1.0
polish,0.6086956521739131,0.391304347826087
politely,0.3333333333333333,0.6666666666666666
politic,0.0,1.0
political,0.6343434343434343,0.3656565656565657
politically,0.3137254901960784,0.6862745098039216
politicsespecially,1.0,0.0
polly,0.08737864077669903,0.912621359223301
polygamous,0.0,1.0
pompous,0.5263157894736842,0.47368421052631576
ponderous,0.09090909090909091,0.9090909090909091
poor,0.24909420289855072,0.7509057971014492
poorly,0.06363636363636363,0.9363636363636364
poppingly,1.0,0.0
popular,0.6188679245283019,0.38113207547169814
popularly,1.0,0.0
pornographic,0.4,0.6
pornographically,0.0,1.0
portable,0.25,0.75
portentous,0.0,1.0
portly,0.5,0.5
portuguese,0.9479166666666666,0.052083333333333336
positive,0.37383177570093457,0.6261682242990654
positively,0.6,0.4
possessively,0.0,1.0
possible,0.4638949671772429,0.5361050328227571
possibleidiotic,0.0,1.0
possibleunbelievable,0.0,1.0
possibly,0.38485804416403785,0.6151419558359621
postal,0.1111111111111111,0.8888888888888888
posthumous,0.5,0.5
posthumously,1.0,0.0
postmodernistic,0.0,1.0
posttraumatic,1.0,0.0
potential,0.39344262295081966,0.6065573770491803
potentially,0.3111111111111111,0.6888888888888889
pottyrannous,1.0,0.0
poutily,0.0,1.0
powerful,0.8251533742331288,0.17484662576687116
powerfulextraordinarily,1.0,0.0
powerfully,0.7857142857142857,0.21428571428571427
powersthere,1.0,0.0
practical,0.625,0.375
practically,0.41509433962264153,0.5849056603773585
pragmatic,0.0,1.0
pragmatically,1.0,0.0
pratically,1.0,0.0
preamble,1.0,0.0
precarious,0.8333333333333334,0.16666666666666666
precariously,1.0,0.0
precictable,0.0,1.0
precious,0.5797101449275363,0.42028985507246375
precipitous,1.0,0.0
precisely,0.5217391304347826,0.4782608695652174
precocious,0.8,0.2
precociously,1.0,0.0
predicable,0.0,1.0
predictable,0.26208651399491095,0.7379134860050891
predictably,0.3103448275862069,0.6896551724137931
predictible,0.5,0.5
predominantly,0.5,0.5
predominately,1.0,0.0
preferable,0.4444444444444444,0.5555555555555556
preferably,0.3333333333333333,0.6666666666666666
preliminary,0.0,1.0
prematurely,0.2222222222222222,0.7777777777777778
premedical,1.0,0.0
premiere,0.85,0.15
prepared,0.5714285714285714,0.42857142857142855
preposterous,0.16666666666666666,0.8333333333333334
preposterously,0.0,1.0
presbyterian,0.0,1.0
presentable,0.0,1.0
presently,1.0,0.0
presidential,0.85,0.15
pressly,0.5,0.5
prestigious,0.75,0.25
presumably,0.3064516129032258,0.6935483870967742
presumptuous,0.0,1.0
pretensious,1.0,0.0
pretentious,0.19607843137254902,0.803921568627451
pretentiously,1.0,0.0
prettily,1.0,0.0
pretty,0.43366425992779783,0.5663357400722022
prettymuch,0.0,1.0
preventable,0.0,1.0
previosly,0.0,1.0
previous,0.4768211920529801,0.5231788079470199
previously,0.569620253164557,0.43037974683544306
pricelessly,1.0,0.0
priestly,0.0,1.0
primally,0.0,1.0
primarily,0.4883720930232558,0.5116279069767442
primitively,0.0,1.0
princely,1.0,0.0
principally,0.6666666666666666,0.3333333333333333
prior,0.5638297872340425,0.43617021276595747
private,0.5277777777777778,0.4722222222222222
privately,1.0,0.0
probabilistic,0.0,1.0
probable,0.42857142857142855,0.5714285714285714
probably,0.5015365703749232,0.49846342962507684
probally,1.0,0.0
problematic,0.16666666666666666,0.8333333333333334
problematically,0.0,1.0
probobly,1.0,0.0
procedural,1.0,0.0
prodigious,1.0,0.0
productive,0.3333333333333333,0.6666666666666666
professional,0.6318681318681318,0.36813186813186816
professionally,0.7777777777777778,0.2222222222222222
profitable,0.3333333333333333,0.6666666666666666
profoundly,0.8333333333333334,0.16666666666666666
profusely,0.0,1.0
progressively,0.2857142857142857,0.7142857142857143
proletarian,0.5,0.5
prolly,0.0,1.0
prologuewhere,0.0,1.0
prominently,0.4444444444444444,0.5555555555555556
promiscuous,0.3,0.7
promisingly,0.4,0.6
promotional,0.4,0.6
promptly,0.11538461538461539,0.8846153846153846
propagandistic,0.14285714285714285,0.8571428571428571
properly,0.43283582089552236,0.5671641791044776
prophetic,0.5555555555555556,0.4444444444444444
proportionately,0.0,1.0
proprietary,1.0,0.0
prosaically,1.0,0.0
prospective,0.3333333333333333,0.6666666666666666
prosperous,1.0,0.0
prosthetic,0.0,1.0
prototypical,1.0,0.0
proudly,0.5882352941176471,0.4117647058823529
provocatively,1.0,0.0
prussian,1.0,0.0
psychic,0.34146341463414637,0.6585365853658537
psychically,0.0,1.0
psychoanalytic,0.75,0.25
psychoanalytical,0.0,1.0
psychobabble,0.0,1.0
psychobilly,0.0,1.0
psychological,0.6942148760330579,0.30578512396694213
psychologically,0.7692307692307693,0.23076923076923078
psychopathic,0.4,0.6
psychosexual,0.0,1.0
psychosexually,1.0,0.0
psychosomatic,1.0,0.0
psychotic,0.32727272727272727,0.6727272727272727
psychotically,0.0,1.0
publically,0.0,1.0
publicly,0.25,0.75
punishable,0.6666666666666666,0.3333333333333333
puposelessly,0.0,1.0
puppy,0.3333333333333333,0.6666666666666666
purely,0.4383561643835616,0.5616438356164384
puritanical,0.75,0.25
purportedly,0.0,1.0
purposefully,0.0,1.0
purposely,0.3333333333333333,0.6666666666666666
qualitatively,0.0,1.0
quandary,0.0,1.0
quasirealistic,1.0,0.0
querulous,0.6666666666666666,0.3333333333333333
questionable,0.5428571428571428,0.45714285714285713
questionthat,0.0,1.0
quibble,1.0,0.0
quickly,0.5369127516778524,0.46308724832214765
quiet,0.728,0.272
quietly,0.4838709677419355,0.5161290322580645
quintessential,0.8571428571428571,0.14285714285714285
quisessential,1.0,0.0
quite,0.5982982534706672,0.4017017465293327
quotable,0.8571428571428571,0.14285714285714285
rabble,1.0,0.0
rabidly,1.0,0.0
rabinextremely,1.0,0.0
racial,0.5,0.5
racially,0.4,0.6
radely,0.0,1.0
radiantly,0.3333333333333333,0.6666666666666666
radical,0.32558139534883723,0.6744186046511628
radically,0.5,0.5
railly,1.0,0.0
raily,1.0,0.0
raisingly,1.0,0.0
ramble,0.36363636363636365,0.6363636363636364
rambunctious,0.5,0.5
ramonesespecially,1.0,0.0
randomly,0.175,0.825
rapid,0.65,0.35
rapidly,0.36,0.64
rapturous,1.0,0.0
rapturously,1.0,0.0
rarely,0.6410256410256411,0.358974358974359
rascal,0.0,1.0
rashly,1.0,0.0
rather,0.5084415584415585,0.4915584415584416
rational,0.2857142857142857,0.7142857142857143
rationally,1.0,0.0
raucous,0.8571428571428571,0.14285714285714285
raucously,1.0,0.0
raunchily,1.0,0.0
ravenous,0.14285714285714285,0.8571428571428571
ravenously,0.0,1.0
razorfriendly,0.0,1.0
reaaaaallly,0.0,1.0
readily,0.5833333333333334,0.4166666666666667
ready,0.39622641509433965,0.6037735849056604
real,0.563297688858227,0.43670231114177305
realistic,0.7181372549019608,0.2818627450980392
realistically,0.6,0.4
reallllllllly,0.0,1.0
really,0.4720822024040326,0.5279177975959675
realthere,1.0,0.0
reasonable,0.22448979591836735,0.7755102040816326
reasonably,0.4423076923076923,0.5576923076923077
reasonthere,0.0,1.0
rebelious,0.0,1.0
rebellious,0.6666666666666666,0.3333333333333333
rebelliously,1.0,0.0
recent,0.54337899543379,0.45662100456621
recently,0.6190476190476191,0.38095238095238093
recognisable,0.625,0.375
recognizable,0.3939393939393939,0.6060606060606061
recognizably,1.0,0.0
recommendable,0.5,0.5
recordable,1.0,0.0
recreational,0.5,0.5
recurrently,0.0,1.0
redeemable,0.2,0.8
rediculous,0.5714285714285714,0.42857142857142855
redoubtable,0.5,0.5
redundantly,1.0,0.0
reeeaally,1.0,0.0
reelthere,1.0,0.0
refreshingly,1.0,0.0
refundable,0.0,1.0
regally,0.0,1.0
regardless,0.43137254901960786,0.5686274509803921
regional,0.5,0.5
regretfully,0.3333333333333333,0.6666666666666666
regrettable,0.0,1.0
regrettably,0.4444444444444444,0.5555555555555556
regular,0.55,0.45
regularly,0.5238095238095238,0.47619047619047616
regularlythere,0.0,1.0
reilly,0.0,1.0
rejectable,1.0,0.0
relatable,0.8571428571428571,0.14285714285714285
related,0.5125,0.4875
relatively,0.5949367088607594,0.4050632911392405
relentlessly,0.6296296296296297,0.37037037037037035
relgious,0.0,1.0
reliable,0.4444444444444444,0.5555555555555556
reliably,1.0,0.0
religious,0.3621621621621622,0.6378378378378379
religiously,0.5,0.5
religous,0.5,0.5
religulous,0.0,1.0
reluctantly,0.6296296296296297,0.37037037037037035
rely,0.4666666666666667,0.5333333333333333
remarcable,1.0,0.0
remarkable,0.7567567567567568,0.24324324324324326
remarkably,0.6046511627906976,0.3953488372093023
remarquable,1.0,0.0
remotely,0.08888888888888889,0.9111111111111111
rendevous,0.0,1.0
rendezvous,0.42857142857142855,0.5714285714285714
rentable,0.0,1.0
repeatedly,0.36363636363636365,0.6363636363636364
repellently,1.0,0.0
repetitious,0.14285714285714285,0.8571428571428571
repetitively,0.0,1.0
replayable,0.5,0.5
reportedly,0.6153846153846154,0.38461538461538464
reprehensible,0.2,0.8
reprehensibly,0.0,1.0
republican,0.8571428571428571,0.14285714285714285
repulsively,0.5,0.5
reputable,0.0,1.0
reputationally,0.0,1.0
reputedly,0.5,0.5
resemblanceactually,1.0,0.0
resemble,0.3939393939393939,0.6060606060606061
reservedly,1.0,0.0
residential,0.0,1.0
residual,0.6666666666666666,0.3333333333333333
resistible,0.5,0.5
resolutely,0.0,1.0
resoundingly,0.0,1.0
resourcefully,0.0,1.0
respectable,0.47058823529411764,0.5294117647058824
respectably,0.0,1.0
respectfully,1.0,0.0
respectively,0.5625,0.4375
responsible,0.5327868852459017,0.4672131147540984
responsibly,1.0,0.0
retail,0.3333333333333333,0.6666666666666666
retractable,1.0,0.0
retrospectively,0.0,1.0
revere,1.0,0.0
reverently,0.5,0.5
revolutionary,0.8070175438596491,0.19298245614035087
rhetorical,0.0,1.0
rhetorically,0.0,1.0
rican,0.75,0.25
rich,0.6283987915407855,0.3716012084592145
richly,0.7,0.3
ridiculous,0.1382488479262673,0.8617511520737328
ridiculously,0.21568627450980393,0.7843137254901961
ridiculoustypical,1.0,0.0
righteous,0.21428571428571427,0.7857142857142857
righteously,0.5,0.5
rightfully,0.6,0.4
rightly,0.5882352941176471,0.4117647058823529
rightous,0.0,1.0
rigid,0.6153846153846154,0.38461538461538464
rigorous,1.0,0.0
rigorously,1.0,0.0
ringwaldoverallthere,1.0,0.0
riotous,0.8333333333333334,0.16666666666666666
riotously,1.0,0.0
risible,0.0,1.0
risibly,0.0,1.0
risky,0.5454545454545454,0.45454545454545453
rithmetic,0.0,1.0
ritual,0.2857142857142857,0.7142857142857143
ritualistic,0.6666666666666666,0.3333333333333333
ritualistically,1.0,0.0
riviere,0.5,0.5
robotic,0.3076923076923077,0.6923076923076923
robustly,0.0,1.0
rockabilly,0.0,1.0
rolly,0.0,1.0
romantic,0.7035714285714286,0.29642857142857143
romantically,1.0,0.0
rosy,1.0,0.0
roughly,0.5,0.5
roughntumble,1.0,0.0
roundly,0.5,0.5
routinely,0.5,0.5
royally,0.3333333333333333,0.6666666666666666
rudely,0.6666666666666666,0.3333333333333333
rudimentary,0.42857142857142855,0.5714285714285714
ruefully,1.0,0.0
ruggedly,1.0,0.0
ruinous,1.0,0.0
ruinously,1.0,0.0
rumble,1.0,0.0
rumbustious,1.0,0.0
rural,0.8113207547169812,0.18867924528301888
russian,0.41545893719806765,0.5845410628019324
rustic,0.6666666666666666,0.3333333333333333
ruthlessly,1.0,0.0
sabbatical,1.0,0.0
sable,1.0,0.0
sacrificial,0.5,0.5
sacrilegious,0.0,1.0
sadistic,0.15254237288135594,0.847457627118644
sadistically,0.75,0.25
sadly,0.3592592592592593,0.6407407407407407
sadomasochistic,1.0,0.0
safe,0.5941422594142259,0.40585774058577406
safely,0.23529411764705882,0.7647058823529411
saintly,0.0,1.0
salacious,0.8,0.2
saleable,0.0,1.0
sally,0.3448275862068966,0.6551724137931034
same,0.4989219491159983,0.5010780508840017
samuaraitastic,1.0,0.0
sanctimonious,0.375,0.625
sappingly,1.0,0.0
sappy,0.5,0.5
sarafian,1.0,0.0
sarayevoterrible,0.0,1.0
sarcastic,0.45,0.55
sarcastically,1.0,0.0
sardonic,0.75,0.25
sastifyingly,1.0,0.0
satirical,0.5,0.5
satisfactorily,0.5,0.5
satisfied,0.5897435897435898,0.41025641025641024
satisfyingly,0.6666666666666666,0.3333333333333333
saurian,1.0,0.0
savagely,0.25,0.75
sayingwhere,0.0,1.0
sayprobably,0.0,1.0
saystere,0.0,1.0
scan,0.7,0.3
scandalous,0.875,0.125
scandinavian,0.5,0.5
scantily,0.26666666666666666,0.7333333333333333
scarcely,0.5833333333333334,0.4166666666666667
scarily,1.0,0.0
scary,0.36349693251533743,0.6365030674846626
scaryexcessively,0.0,1.0
scatalogical,0.0,1.0
scathingly,0.3333333333333333,0.6666666666666666
scatological,0.5,0.5
scenepossibly,0.0,1.0
sceptic,1.0,0.0
sceptical,1.0,0.0
schematically,0.0,1.0
scholarly,0.5,0.5
scholastic,0.0,1.0
scientific,0.3469387755102041,0.6530612244897959
scorcese,0.3333333333333333,0.6666666666666666
scornful,1.0,0.0
scorscese,1.0,0.0
scorsese,0.6222222222222222,0.37777777777777777
scottearly,1.0,0.0
scottish,0.6349206349206349,0.36507936507936506
scraggly,0.25,0.75
scramble,0.3333333333333333,0.6666666666666666
scrappy,0.16666666666666666,0.8333333333333334
screamingly,0.3333333333333333,0.6666666666666666
screenhere,1.0,0.0
screenplayperfectly,1.0,0.0
scriptural,1.0,0.0
scripturally,1.0,0.0
scrumptious,0.0,1.0
scrupulous,0.5,0.5
scrupulously,0.5,0.5
scully,0.5,0.5
seamlessly,0.9,0.1
searingly,0.5,0.5
searly,1.0,0.0
seasonal,0.2857142857142857,0.7142857142857143
sebastian,0.10869565217391304,0.8913043478260869
second,0.5407636738906089,0.45923632610939114
secondary,0.43478260869565216,0.5652173913043478
secondly,0.24324324324324326,0.7567567567567568
secretarial,1.0,0.0
secreteary,1.0,0.0
secretly,0.675,0.325
secretonly,0.0,1.0
sedately,1.0,0.0
seductively,0.0,1.0
seehorrible,0.0,1.0
seemingly,0.6222222222222222,0.37777777777777777
selfishly,0.5,0.5
semantically,0.0,1.0
sematary,0.9722222222222222,0.027777777777777776
semetary,0.5,0.5
seminal,0.5,0.5
seminary,0.0,1.0
semitic,0.6666666666666666,0.3333333333333333
senior,0.5,0.5
sensational,0.8666666666666667,0.13333333333333333
sensationalistic,0.6666666666666666,0.3333333333333333
sensationally,0.8571428571428571,0.14285714285714285
senselessly,1.0,0.0
sensible,0.3157894736842105,0.6842105263157895
sensical,0.5,0.5
sensitive,0.7073170731707317,0.2926829268292683
sensitively,0.8571428571428571,0.14285714285714285
sensual,0.7894736842105263,0.21052631578947367
sensually,0.3333333333333333,0.6666666666666666
sensuous,0.75,0.25
sentimentally,0.0,1.0
separate,0.4225352112676056,0.5774647887323944
separately,0.16666666666666666,0.8333333333333334
septuagenarian,0.0,1.0
sequal,0.0,1.0
sequential,0.5,0.5
serafian,1.0,0.0
seraphic,1.0,0.0
serbian,0.055299539170506916,0.9447004608294931
serenely,0.0,1.0
serial,0.6246056782334385,0.3753943217665615
serious,0.43392070484581496,0.566079295154185
seriouscurious,1.0,0.0
seriously,0.2791666666666667,0.7208333333333333
seriouslythere,1.0,0.0
seriuosly,0.0,1.0
serriously,0.0,1.0
serviceable,0.4166666666666667,0.5833333333333334
seussian,0.0,1.0
several,0.5455820476858345,0.4544179523141655
severally,0.0,1.0
severe,0.46,0.54
severely,0.2857142857142857,0.7142857142857143
sexegenarian,1.0,0.0
sexily,1.0,0.0
sexploitational,0.0,1.0
sexreally,1.0,0.0
sexual,0.4063926940639269,0.593607305936073
sexually,0.5344827586206896,0.46551724137931033
shabbily,0.5,0.5
shakespearian,0.8,0.2
shakespere,0.0,1.0
shakesphere,1.0,0.0
shakily,0.0,1.0
shakingly,0.0,1.0
shallowly,0.0,1.0
